"APID","Order","Mnemonic","Long Name","Units","Start Byte","Length Bytes","Type","Item Description","Format"
212,0,"OAR2_SPEED","ODY RW_Mz Speed","rad/s","0","8","DFP","Wheel speed about spin axis","%1.17g"
212,1,"OAR2_MEASSPEED","ODY RW_Mz MeasSpeed","rad/s","8","8","DFP","Measured (Quantized) wheel speed about spin axis","%1.17g"
212,2,"OAR2_MOMENTUM","ODY RW_Mz Momentum","N*m*s","16","8","DFP","Wheel momentum about spin axis","%1.17g"
212,3,"OAR2_REACTIONTRQ","ODY RW_Mz ReactionTrq","N*m","24","8","DFP","Wheel torque about spin axis","%1.17g"
212,4,"OAR2_FRICTIONTRQ","ODY RW_Mz FrictionTrq","N*m","32","8","DFP","Wheel friction torque","%1.17g"
212,5,"OAR2_CURRENT","ODY RW_Mz Current","amp","40","8","DFP","Electrical current from wheel","%1.17g"
212,6,"OAR2_PWRCONSUMED","ODY RW_Mz PwrConsumed","W","48","8","DFP","Electrical power consumed by wheel","%1.17g"
212,7,"OAR2_REACTIONTRQ_BDYX","ODY RW_Mz ReactionTrq_BDYX","N*m","56","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
212,8,"OAR2_REACTIONTRQ_BDYY","ODY RW_Mz ReactionTrq_BDYY","N*m","64","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
212,9,"OAR2_REACTIONTRQ_BDYZ","ODY RW_Mz ReactionTrq_BDYZ","N*m","72","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
210,0,"OAR0_SPEED","ODY RW_Px Speed","rad/s","0","8","DFP","Wheel speed about spin axis","%1.17g"
210,1,"OAR0_MEASSPEED","ODY RW_Px MeasSpeed","rad/s","8","8","DFP","Measured (Quantized) wheel speed about spin axis","%1.17g"
210,2,"OAR0_MOMENTUM","ODY RW_Px Momentum","N*m*s","16","8","DFP","Wheel momentum about spin axis","%1.17g"
210,3,"OAR0_REACTIONTRQ","ODY RW_Px ReactionTrq","N*m","24","8","DFP","Wheel torque about spin axis","%1.17g"
210,4,"OAR0_FRICTIONTRQ","ODY RW_Px FrictionTrq","N*m","32","8","DFP","Wheel friction torque","%1.17g"
210,5,"OAR0_CURRENT","ODY RW_Px Current","amp","40","8","DFP","Electrical current from wheel","%1.17g"
210,6,"OAR0_PWRCONSUMED","ODY RW_Px PwrConsumed","W","48","8","DFP","Electrical power consumed by wheel","%1.17g"
210,7,"OAR0_REACTIONTRQ_BDYX","ODY RW_Px ReactionTrq_BDYX","N*m","56","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
210,8,"OAR0_REACTIONTRQ_BDYY","ODY RW_Px ReactionTrq_BDYY","N*m","64","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
210,9,"OAR0_REACTIONTRQ_BDYZ","ODY RW_Px ReactionTrq_BDYZ","N*m","72","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
211,0,"OAR1_SPEED","ODY RW_Py Speed","rad/s","0","8","DFP","Wheel speed about spin axis","%1.17g"
211,1,"OAR1_MEASSPEED","ODY RW_Py MeasSpeed","rad/s","8","8","DFP","Measured (Quantized) wheel speed about spin axis","%1.17g"
211,2,"OAR1_MOMENTUM","ODY RW_Py Momentum","N*m*s","16","8","DFP","Wheel momentum about spin axis","%1.17g"
211,3,"OAR1_REACTIONTRQ","ODY RW_Py ReactionTrq","N*m","24","8","DFP","Wheel torque about spin axis","%1.17g"
211,4,"OAR1_FRICTIONTRQ","ODY RW_Py FrictionTrq","N*m","32","8","DFP","Wheel friction torque","%1.17g"
211,5,"OAR1_CURRENT","ODY RW_Py Current","amp","40","8","DFP","Electrical current from wheel","%1.17g"
211,6,"OAR1_PWRCONSUMED","ODY RW_Py PwrConsumed","W","48","8","DFP","Electrical power consumed by wheel","%1.17g"
211,7,"OAR1_REACTIONTRQ_BDYX","ODY RW_Py ReactionTrq_BDYX","N*m","56","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
211,8,"OAR1_REACTIONTRQ_BDYY","ODY RW_Py ReactionTrq_BDYY","N*m","64","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
211,9,"OAR1_REACTIONTRQ_BDYZ","ODY RW_Py ReactionTrq_BDYZ","N*m","72","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
161,0,"OGP0_POS_CBFX","ODY GPS Pos_CBFX","m","0","8","DFP","GPS-reported position measurement in CBF frame","%1.17g"
161,1,"OGP0_POS_CBFY","ODY GPS Pos_CBFY","m","8","8","DFP","GPS-reported position measurement in CBF frame","%1.17g"
161,2,"OGP0_POS_CBFZ","ODY GPS Pos_CBFZ","m","16","8","DFP","GPS-reported position measurement in CBF frame","%1.17g"
161,3,"OGP0_VEL_CBFX","ODY GPS Vel_CBFX","m/s","24","8","DFP","GPS-reported velocity measurement in CBF frame","%1.17g"
161,4,"OGP0_VEL_CBFY","ODY GPS Vel_CBFY","m/s","32","8","DFP","GPS-reported velocity measurement in CBF frame","%1.17g"
161,5,"OGP0_VEL_CBFZ","ODY GPS Vel_CBFZ","m/s","40","8","DFP","GPS-reported velocity measurement in CBF frame","%1.17g"
161,6,"OGP0_TIME","ODY GPS Time","s","48","8","DFP","GPS-reported time of measurement","%1.17g"
161,7,"OGP0_MEASVALID","ODY GPS MeasValid","none","56","4","ENUM","Measurement validity flag","%s"
111,0,"OSI0_TRUEANGRATE_RTEX","ODY MPU TrueAngRate_RTEX","rad/s","0","8","DFP","True angular rate in RTE X","%1.17g"
111,1,"OSI0_TRUEANGRATE_RTEY","ODY MPU TrueAngRate_RTEY","rad/s","8","8","DFP","True angular rate in RTE Y","%1.17g"
111,2,"OSI0_TRUEANGRATE_RTEZ","ODY MPU TrueAngRate_RTEZ","rad/s","16","8","DFP","True angular rate in RTE Z","%1.17g"
111,3,"OSI0_TRUELINACC_ACCX","ODY MPU TrueLinAcc_ACCX","m/s^2","24","8","DFP","True linear acceleration in ACC X","%1.17g"
111,4,"OSI0_TRUELINACC_ACCY","ODY MPU TrueLinAcc_ACCY","m/s^2","32","8","DFP","True linear acceleration in ACC Y","%1.17g"
111,5,"OSI0_TRUELINACC_ACCZ","ODY MPU TrueLinAcc_ACCZ","m/s^2","40","8","DFP","True linear acceleration in ACC Z","%1.17g"
111,6,"OSI0_MEASANGRATE_RTEX","ODY MPU MeasAngRate_RTEX","rad/s","48","8","DFP","Measured angular rate in RTE X","%1.17g"
111,7,"OSI0_MEASANGRATE_RTEY","ODY MPU MeasAngRate_RTEY","rad/s","56","8","DFP","Measured angular rate in RTE Y","%1.17g"
111,8,"OSI0_MEASANGRATE_RTEZ","ODY MPU MeasAngRate_RTEZ","rad/s","64","8","DFP","Measured angular rate in RTE Z","%1.17g"
111,9,"OSI0_MEASLINACC_ACCX","ODY MPU MeasLinAcc_ACCX","m/s^2","72","8","DFP","Measured linear acceleration in ACC X","%1.17g"
111,10,"OSI0_MEASLINACC_ACCY","ODY MPU MeasLinAcc_ACCY","m/s^2","80","8","DFP","Measured linear acceleration in ACC Y","%1.17g"
111,11,"OSI0_MEASLINACC_ACCZ","ODY MPU MeasLinAcc_ACCZ","m/s^2","88","8","DFP","Measured linear acceleration in ACC Z","%1.17g"
111,12,"OSI0_ANGRATEBIAS_RTEX","ODY MPU AngRateBias_RTEX","rad/s","96","8","DFP","Measured angular rate bias in RTE X","%1.17g"
111,13,"OSI0_ANGRATEBIAS_RTEY","ODY MPU AngRateBias_RTEY","rad/s","104","8","DFP","Measured angular rate bias in RTE Y","%1.17g"
111,14,"OSI0_ANGRATEBIAS_RTEZ","ODY MPU AngRateBias_RTEZ","rad/s","112","8","DFP","Measured angular rate bias in RTE Z","%1.17g"
111,15,"OSI0_LINACCBIAS_ACCX","ODY MPU LinAccBias_ACCX","m/s^2","120","8","DFP","Measured linear acceleration bias in ACC X","%1.17g"
111,16,"OSI0_LINACCBIAS_ACCY","ODY MPU LinAccBias_ACCY","m/s^2","128","8","DFP","Measured linear acceleration bias in ACC Y","%1.17g"
111,17,"OSI0_LINACCBIAS_ACCZ","ODY MPU LinAccBias_ACCZ","m/s^2","136","8","DFP","Measured linear acceleration bias in ACC Z","%1.17g"
111,18,"OSI0_MEASANGRATEVALID","ODY MPU MeasAngRateValid","none","144","4","ENUM","Angular rate measurement validity flag","%s"
111,19,"OSI0_MEASLINACCVALID","ODY MPU MeasLinAccValid","none","148","4","ENUM","Linear accel measurement validity flag","%s"
141,0,"OSM0_TRUEMAGFLD_MAGX","ODY Mag_FCHMC TrueMagFld_MAGX","T","0","8","DFP","True magnetic field in the MAG frame with spacecraft and sensor biaas applied","%1.17g"
141,1,"OSM0_TRUEMAGFLD_MAGY","ODY Mag_FCHMC TrueMagFld_MAGY","T","8","8","DFP","True magnetic field in the MAG frame with spacecraft and sensor biaas applied","%1.17g"
141,2,"OSM0_TRUEMAGFLD_MAGZ","ODY Mag_FCHMC TrueMagFld_MAGZ","T","16","8","DFP","True magnetic field in the MAG frame with spacecraft and sensor biaas applied","%1.17g"
141,3,"OSM0_MEASMAGFLD_MAGX","ODY Mag_FCHMC MeasMagFld_MAGX","T","24","8","DFP","Sensed magnetic field in the MAG frame after noise and quantization","%1.17g"
141,4,"OSM0_MEASMAGFLD_MAGY","ODY Mag_FCHMC MeasMagFld_MAGY","T","32","8","DFP","Sensed magnetic field in the MAG frame after noise and quantization","%1.17g"
141,5,"OSM0_MEASMAGFLD_MAGZ","ODY Mag_FCHMC MeasMagFld_MAGZ","T","40","8","DFP","Sensed magnetic field in the MAG frame after noise and quantization","%1.17g"
141,6,"OSM0_MEASVALID","ODY Mag_FCHMC MeasValid","none","48","4","ENUM","Measurement validity flag","%s"
121,0,"OST0_TRUEQREF2STR0","ODY Sinclair_STR TrueQREF2STR0","none","0","8","DFP","True attitude in star tracker reference frame","%1.17g"
121,1,"OST0_TRUEQREF2STR1","ODY Sinclair_STR TrueQREF2STR1","none","8","8","DFP","True attitude in star tracker reference frame","%1.17g"
121,2,"OST0_TRUEQREF2STR2","ODY Sinclair_STR TrueQREF2STR2","none","16","8","DFP","True attitude in star tracker reference frame","%1.17g"
121,3,"OST0_TRUEQREF2STR3","ODY Sinclair_STR TrueQREF2STR3","none","24","8","DFP","True attitude in star tracker reference frame","%1.17g"
121,4,"OST0_MEASQREF2STR0","ODY Sinclair_STR MeasQREF2STR0","none","32","8","DFP","Sensed attitude in star tracker reference frame","%1.17g"
121,5,"OST0_MEASQREF2STR1","ODY Sinclair_STR MeasQREF2STR1","none","40","8","DFP","Sensed attitude in star tracker reference frame","%1.17g"
121,6,"OST0_MEASQREF2STR2","ODY Sinclair_STR MeasQREF2STR2","none","48","8","DFP","Sensed attitude in star tracker reference frame","%1.17g"
121,7,"OST0_MEASQREF2STR3","ODY Sinclair_STR MeasQREF2STR3","none","56","8","DFP","Sensed attitude in star tracker reference frame","%1.17g"
121,8,"OST0_MEASTIME","ODY Sinclair_STR MeasTime","s","64","8","DFP","Timestamp of measurement","%1.17g"
121,9,"OST0_MEASVALID","ODY Sinclair_STR MeasValid","none","72","4","ENUM","Measurement validity flag","%s"
131,0,"OSS0_TRUESUN_USUNX","ODY SunSens_Mx TrueSun_USUNX","Uvec","0","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
131,1,"OSS0_TRUESUN_USUNY","ODY SunSens_Mx TrueSun_USUNY","Uvec","8","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
131,2,"OSS0_TRUESUN_USUNZ","ODY SunSens_Mx TrueSun_USUNZ","Uvec","16","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
131,3,"OSS0_MEASSUN_USUNX","ODY SunSens_Mx MeasSun_USUNX","Uvec","24","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
131,4,"OSS0_MEASSUN_USUNY","ODY SunSens_Mx MeasSun_USUNY","Uvec","32","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
131,5,"OSS0_MEASSUN_USUNZ","ODY SunSens_Mx MeasSun_USUNZ","Uvec","40","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
131,6,"OSS0_MEASVALID","ODY SunSens_Mx MeasValid","none","48","4","ENUM","Measurement validity flag","%s"
133,0,"OSS2_TRUESUN_USUNX","ODY SunSens_My TrueSun_USUNX","Uvec","0","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
133,1,"OSS2_TRUESUN_USUNY","ODY SunSens_My TrueSun_USUNY","Uvec","8","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
133,2,"OSS2_TRUESUN_USUNZ","ODY SunSens_My TrueSun_USUNZ","Uvec","16","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
133,3,"OSS2_MEASSUN_USUNX","ODY SunSens_My MeasSun_USUNX","Uvec","24","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
133,4,"OSS2_MEASSUN_USUNY","ODY SunSens_My MeasSun_USUNY","Uvec","32","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
133,5,"OSS2_MEASSUN_USUNZ","ODY SunSens_My MeasSun_USUNZ","Uvec","40","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
133,6,"OSS2_MEASVALID","ODY SunSens_My MeasValid","none","48","4","ENUM","Measurement validity flag","%s"
135,0,"OSS4_TRUESUN_USUNX","ODY SunSens_Mz TrueSun_USUNX","Uvec","0","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
135,1,"OSS4_TRUESUN_USUNY","ODY SunSens_Mz TrueSun_USUNY","Uvec","8","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
135,2,"OSS4_TRUESUN_USUNZ","ODY SunSens_Mz TrueSun_USUNZ","Uvec","16","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
135,3,"OSS4_MEASSUN_USUNX","ODY SunSens_Mz MeasSun_USUNX","Uvec","24","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
135,4,"OSS4_MEASSUN_USUNY","ODY SunSens_Mz MeasSun_USUNY","Uvec","32","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
135,5,"OSS4_MEASSUN_USUNZ","ODY SunSens_Mz MeasSun_USUNZ","Uvec","40","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
135,6,"OSS4_MEASVALID","ODY SunSens_Mz MeasValid","none","48","4","ENUM","Measurement validity flag","%s"
132,0,"OSS1_TRUESUN_USUNX","ODY SunSens_Px TrueSun_USUNX","Uvec","0","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
132,1,"OSS1_TRUESUN_USUNY","ODY SunSens_Px TrueSun_USUNY","Uvec","8","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
132,2,"OSS1_TRUESUN_USUNZ","ODY SunSens_Px TrueSun_USUNZ","Uvec","16","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
132,3,"OSS1_MEASSUN_USUNX","ODY SunSens_Px MeasSun_USUNX","Uvec","24","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
132,4,"OSS1_MEASSUN_USUNY","ODY SunSens_Px MeasSun_USUNY","Uvec","32","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
132,5,"OSS1_MEASSUN_USUNZ","ODY SunSens_Px MeasSun_USUNZ","Uvec","40","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
132,6,"OSS1_MEASVALID","ODY SunSens_Px MeasValid","none","48","4","ENUM","Measurement validity flag","%s"
134,0,"OSS3_TRUESUN_USUNX","ODY SunSens_Py TrueSun_USUNX","Uvec","0","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
134,1,"OSS3_TRUESUN_USUNY","ODY SunSens_Py TrueSun_USUNY","Uvec","8","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
134,2,"OSS3_TRUESUN_USUNZ","ODY SunSens_Py TrueSun_USUNZ","Uvec","16","8","DFP","True sun vector in the sun-sensor frame","%1.17g"
134,3,"OSS3_MEASSUN_USUNX","ODY SunSens_Py MeasSun_USUNX","Uvec","24","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
134,4,"OSS3_MEASSUN_USUNY","ODY SunSens_Py MeasSun_USUNY","Uvec","32","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
134,5,"OSS3_MEASSUN_USUNZ","ODY SunSens_Py MeasSun_USUNZ","Uvec","40","8","DFP","Measured sun vector in sun-sensor frame","%1.17g"
134,6,"OSS3_MEASVALID","ODY SunSens_Py MeasValid","none","48","4","ENUM","Measurement validity flag","%s"
1000,0,"STK_MODESTRING","STK ModeString","none","0","128","AB","String of the mission mode_ ac mode_ and tracking at the top of RunStatus","%s"
1000,1,"STK_ECLIPSE","STK Eclipse","bool","128","4","ENUM","Is the spacecraft in eclipse","%s"
1000,2,"STK_ADDETERMINED","STK ADDetermined","bool","132","4","ENUM","Is the attitude determined","%s"
1000,3,"STK_RATE_BDYX","STK Rate_BDYX","rad/s","136","8","DFP","The true spacecraft rate in the X BDY Frame","%14.6f"
1000,4,"STK_RATE_BDYY","STK Rate_BDYY","rad/s","144","8","DFP","The true spacecraft rate in the Y BDY Frame","%14.6f"
1000,5,"STK_RATE_BDYZ","STK Rate_BDYZ","rad/s","152","8","DFP","The true spacecraft rate in the Z BDY Frame","%14.6f"
1000,6,"STK_RATEMAG","STK RateMag","rad/s","160","8","DFP","The true spacecraft rate magnitude","%14.6f"
1000,7,"STK_Q_CBI2BDY0","STK Q_CBI2BDY0","none","168","8","DFP","The true spacecraft attitude index 0","%14.6f"
1000,8,"STK_Q_CBI2BDY1","STK Q_CBI2BDY1","none","176","8","DFP","The true spacecraft attitude index 1","%14.6f"
1000,9,"STK_Q_CBI2BDY2","STK Q_CBI2BDY2","none","184","8","DFP","The true spacecraft attitude index 2","%14.6f"
1000,10,"STK_Q_CBI2BDY3","STK Q_CBI2BDY3","none","192","8","DFP","The true spacecraft attitude index 3","%14.6f"
1000,11,"STK_MOMENTUM_BDYX","STK Momentum_BDYX","N*m*s","200","8","DFP","The true spacecraft momentum in  the X BDY Frame","%14.6f"
1000,12,"STK_MOMENTUM_BDYY","STK Momentum_BDYY","N*m*s","208","8","DFP","The true spacecraft momentum in  the Y BDY Frame","%14.6f"
1000,13,"STK_MOMENTUM_BDYZ","STK Momentum_BDYZ","N*m*s","216","8","DFP","The true spacecraft momentum in  the Z BDY Frame","%14.6f"
1000,14,"STK_MOMENTUMMAG","STK MomentumMag","N*m*s","224","8","DFP","The true spacecraft momentum magnitude","%14.6f"
1000,15,"STK_LOADPOWER","STK LoadPower","W","232","8","DFP","Total power load on the spacecraft","%14.6f"
1000,16,"STK_AVAILPOWER","STK AvailPower","W","240","8","DFP","Total solar power available to the spacecraft","%14.6f"
1000,17,"STK_BATTCURR","STK BattCurr","A","248","8","DFP","Battery current of the spacecraft","%14.6f"
1000,18,"STK_BATTVOLT","STK BattVolt","V","256","8","DFP","Battery voltage of the spacecraft","%14.6f"
1000,19,"STK_BATTSOC","STK BattSOC","%","264","8","DFP","Battery percent State-of-Charge of the spacecraft","%14.6f"
5000,0,"CMD_HIST_ENTRYCNT","Command History Entry Count","counts","0","4","SLI","Command History Count Of Entries Not Written To File","%d"
5000,1,"CMD_HIST_DUMPCNT","Command History Dump Count","counts","4","4","SLI","Command History Lifetime Number Of Command History Dumps (Auto or Commanded)","%d"
5000,2,"CMD_HIST_OVERFLOWCNT","Command History Overflow Count","counts","8","4","SLI","Command History Count Of Entries Lost Due To Overflow","%d"
5000,3,"CMD_HIST_AUTODUMP","Command History Auto Dump","none","12","4","SLI","Command History Status Of Commandable Auto Dump (0=OFF, 1=ON)","%d"
5100,0,"MISC_VERSION","Misc Version","none","0","12","AB","Misc Software Version String","%s"
5100,1,"MISC_DATE","Misc Date","none","12","12","AB","Misc Software Build Date String","%s"
5100,2,"MISC_TIME","Misc Time","none","24","12","AB","Misc Software Build Time String","%s"
5100,3,"MISC_IMAGE","Misc Image Type","none","36","12","AB","Misc Software Image Type","%s"
5100,4,"MISC_UNIT","Misc Unit Identifier","none","48","8","AB","Misc Unit Identifier","%s"
5100,5,"MISC_LCFGF","Misc Last Config File","none","56","32","AB","Misc Last Configuration File","%s"
5100,6,"MISC_LCFGS","Misc Last Config String","none","88","32","AB","Misc Last Configuration String","%s"
5100,7,"MISC_SYSTEM_REPLY","Misc System Reply","none","120","16","AB","Misc System Reply","%s"
5600,0,"PLD_OLD_SEQ","Payload Oldest Seq Number","none","0","4","SLI","Payload Oldest Sequence Number","%d"
5600,1,"PLD_OLD_NS_SEQ","Payload Oldest Not Sent Seq Number","none","4","4","SLI","Payload Oldest Not Sent Sequence Number","%d"
5600,2,"PLD_NEW_SEQ","Payload Newest Seq Number","none","8","4","SLI","Payload Newest Sequence Number","%d"
5600,3,"PLD_OLD_TIME","Payload Oldest Time","none","16","8","DFP","Payload Oldest Time","%f"
5600,4,"PLD_OLD_NS_TIME","Payload Oldest Not Sent Time","none","24","8","DFP","Payload Oldest Not Sent Time","%f"
5600,5,"PLD_NEW_TIME","Payload Newest Time","none","32","8","DFP","Payload Newest Time","%f"
5600,6,"PLD_NUM_PKTS","Payload Num Packets","none","40","4","ULI","Payload Number Of Packets","%d"
5600,7,"PLD_NUM_SENT_PKTS","Payload Num Sent Packets","none","44","4","ULI","Payload Number Of Sent Packets","%d"
5600,8,"PLD_NUM_SENT_BYTES","Payload Num Sent Bytes","none","48","4","ULI","Payload Number Of Sent Bytes","%d"
5600,9,"PLD_NUM_NOT_SENT_PKTS","Payload Num Not Sent Packets","none","52","4","ULI","Payload Number Of Not Sent Packets","%d"
5600,10,"PLD_NUM_NOT_SENT_BYTES","Payload Num Not Sent Bytes","none","56","4","ULI","Payload Number Of Not Sent Bytes","%d"
5600,11,"PLD_SAVE_CNT","Payload Save Count","counts","60","4","ULI","Payload Save Count","%d"
5600,12,"PLD_LOAD_CNT","Payload Load Count","counts","64","4","ULI","Payload Load Count","%d"
5600,13,"PLD_PKT_SAVE_CNT","Payload Packet Save Count","counts","68","4","ULI","Payload Packet Save Count","%d"
5600,14,"PLD_PKT_LOAD_CNT","Payload Packet Load Count","counts","72","4","ULI","Payload Packet Load Count","%d"
10000,0,"TLM_MON_FP_CYC_CNT","Telemetry Monitor Cycle Count","counts","0","4","ULI","Telemetry Monitor Cycle Count","%d"
10000,1,"TLM_MON_FP_M_DET_EN","Telemetry Monitor Master Enable Detections","none","4","4","ULI","Telemetry Monitor Master Enable Detections","%d"
10000,2,"TLM_MON_FP_M_RES_EN","Telemetry Monitor Master Enable Responses","none","8","4","ULI","Telemetry Monitor Master Enable Responses","%d"
10000,3,"TLM_MON_FP_IN_COND","Telemetry Monitor Condition Indication","none","12","4","ULI","Telemetry Monitor Indication That Condition Occured","%d"
10000,4,"TLM_MON_FP_CONDITION_REASON","Telemetry Monitor Condition Reason","none","16","4","SLI","Telemetry Monitor Reason For Condition","%d"
10000,5,"TLM_MON_FP_DET_CONDS_0","Telemetry Monitor Detected Conditions Word 0","none","20","4","ULI","Telemetry Monitor Detected Conditions Word 0","%x"
10000,6,"TLM_MON_FP_DET_EN_0","Telemetry Monitor Detection Enable Word 0","none","24","4","ULI","Telemetry Monitor Detection Enable Word 0","%x"
10000,7,"TLM_MON_FP_RES_EN_0","Telemetry Monitor Response Enable Word 0","none","28","4","ULI","Telemetry Monitor Response Enable Word 0","%x"
10000,8,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Current Counter","counts","32","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Current Counter","%d"
10000,9,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Cumulative Counter","counts","36","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Cumulative Counter","%d"
10000,10,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Maximum Counter","counts","40","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Maximum Counter","%d"
10000,11,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 In Condition Persist","bool","44","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 In Condition Persist","%s"
10000,12,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Current Counter","counts","48","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Current Counter","%d"
10000,13,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Cumulative Counter","counts","52","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Cumulative Counter","%d"
10000,14,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Maximum Counter","counts","56","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Maximum Counter","%d"
10000,15,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 In Condition Persist","bool","60","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 In Condition Persist","%s"
10000,16,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Current Counter","counts","64","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Current Counter","%d"
10000,17,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Cumulative Counter","counts","68","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Cumulative Counter","%d"
10000,18,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Maximum Counter","counts","72","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Maximum Counter","%d"
10000,19,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 In Condition Persist","bool","76","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 In Condition Persist","%s"
10000,20,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Current Counter","counts","80","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Current Counter","%d"
10000,21,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Cumulative Counter","counts","84","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Cumulative Counter","%d"
10000,22,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Maximum Counter","counts","88","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Maximum Counter","%d"
10000,23,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 In Condition Persist","bool","92","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 In Condition Persist","%s"
