"APID","Order","Mnemonic","Long Name","Units","Start Byte","Length Bytes","Type","Item Description","Format"
121,0,"OST0_QREF2STR0","ODY Sinclair_STR QREF2STR0","none","0","8","DFP","Sensed attitude in star tracker reference frame","%14.6f"
121,1,"OST0_QREF2STR1","ODY Sinclair_STR QREF2STR1","none","8","8","DFP","Sensed attitude in star tracker reference frame","%14.6f"
121,2,"OST0_QREF2STR2","ODY Sinclair_STR QREF2STR2","none","16","8","DFP","Sensed attitude in star tracker reference frame","%14.6f"
121,3,"OST0_QREF2STR3","ODY Sinclair_STR QREF2STR3","none","24","8","DFP","Sensed attitude in star tracker reference frame","%14.6f"
121,4,"OST0_MEASVALID","ODY Sinclair_STR MeasValid","bool","32","4","ENUM","Is measurement valid this frame","%s"
121,5,"OST0_MEASTIME","ODY Sinclair_STR MeasTime","s","40","8","DFP","Timestamp of measurement","%14.6f"
131,0,"OSS0_SUNVEC_USUNX","ODY SunSens_Mx SunVec_USUNX","Uvec","0","8","DFP","Measured sun vector","%14.6f"
131,1,"OSS0_SUNVEC_USUNY","ODY SunSens_Mx SunVec_USUNY","Uvec","8","8","DFP","Measured sun vector","%14.6f"
131,2,"OSS0_SUNVEC_USUNZ","ODY SunSens_Mx SunVec_USUNZ","Uvec","16","8","DFP","Measured sun vector","%14.6f"
131,3,"OSS0_MEASVALID","ODY SunSens_Mx MeasValid","bool","24","4","ENUM","Is measurement valid this frame","%s"
133,0,"OSS2_SUNVEC_USUNX","ODY SunSens_My SunVec_USUNX","Uvec","0","8","DFP","Measured sun vector","%14.6f"
133,1,"OSS2_SUNVEC_USUNY","ODY SunSens_My SunVec_USUNY","Uvec","8","8","DFP","Measured sun vector","%14.6f"
133,2,"OSS2_SUNVEC_USUNZ","ODY SunSens_My SunVec_USUNZ","Uvec","16","8","DFP","Measured sun vector","%14.6f"
133,3,"OSS2_MEASVALID","ODY SunSens_My MeasValid","bool","24","4","ENUM","Is measurement valid this frame","%s"
135,0,"OSS4_SUNVEC_USUNX","ODY SunSens_Mz SunVec_USUNX","Uvec","0","8","DFP","Measured sun vector","%14.6f"
135,1,"OSS4_SUNVEC_USUNY","ODY SunSens_Mz SunVec_USUNY","Uvec","8","8","DFP","Measured sun vector","%14.6f"
135,2,"OSS4_SUNVEC_USUNZ","ODY SunSens_Mz SunVec_USUNZ","Uvec","16","8","DFP","Measured sun vector","%14.6f"
135,3,"OSS4_MEASVALID","ODY SunSens_Mz MeasValid","bool","24","4","ENUM","Is measurement valid this frame","%s"
132,0,"OSS1_SUNVEC_USUNX","ODY SunSens_Px SunVec_USUNX","Uvec","0","8","DFP","Measured sun vector","%14.6f"
132,1,"OSS1_SUNVEC_USUNY","ODY SunSens_Px SunVec_USUNY","Uvec","8","8","DFP","Measured sun vector","%14.6f"
132,2,"OSS1_SUNVEC_USUNZ","ODY SunSens_Px SunVec_USUNZ","Uvec","16","8","DFP","Measured sun vector","%14.6f"
132,3,"OSS1_MEASVALID","ODY SunSens_Px MeasValid","bool","24","4","ENUM","Is measurement valid this frame","%s"
134,0,"OSS3_SUNVEC_USUNX","ODY SunSens_Py SunVec_USUNX","Uvec","0","8","DFP","Measured sun vector","%14.6f"
134,1,"OSS3_SUNVEC_USUNY","ODY SunSens_Py SunVec_USUNY","Uvec","8","8","DFP","Measured sun vector","%14.6f"
134,2,"OSS3_SUNVEC_USUNZ","ODY SunSens_Py SunVec_USUNZ","Uvec","16","8","DFP","Measured sun vector","%14.6f"
134,3,"OSS3_MEASVALID","ODY SunSens_Py MeasValid","bool","24","4","ENUM","Is measurement valid this frame","%s"
1000,0,"STK_MODESTRING","STK ModeString","none","0","128","AB","String of the mission mode_ ac mode_ and tracking at the top of RunStatus","%s"
1000,1,"STK_ECLIPSE","STK Eclipse","bool","128","4","ENUM","Is the spacecraft in eclipse","%s"
1000,2,"STK_ADDETERMINED","STK ADDetermined","bool","132","4","ENUM","Is the attitude determined","%s"
1000,3,"STK_RATE_BDYX","STK Rate_BDYX","rad/s","136","8","DFP","The true spacecraft rate in the X BDY Frame","%14.6f"
1000,4,"STK_RATE_BDYY","STK Rate_BDYY","rad/s","144","8","DFP","The true spacecraft rate in the Y BDY Frame","%14.6f"
1000,5,"STK_RATE_BDYZ","STK Rate_BDYZ","rad/s","152","8","DFP","The true spacecraft rate in the Z BDY Frame","%14.6f"
1000,6,"STK_RATEMAG","STK RateMag","rad/s","160","8","DFP","The true spacecraft rate magnitude","%14.6f"
1000,7,"STK_Q_CBI2BDY0","STK Q_CBI2BDY0","none","168","8","DFP","The true spacecraft attitude index 0","%14.6f"
1000,8,"STK_Q_CBI2BDY1","STK Q_CBI2BDY1","none","176","8","DFP","The true spacecraft attitude index 1","%14.6f"
1000,9,"STK_Q_CBI2BDY2","STK Q_CBI2BDY2","none","184","8","DFP","The true spacecraft attitude index 2","%14.6f"
1000,10,"STK_Q_CBI2BDY3","STK Q_CBI2BDY3","none","192","8","DFP","The true spacecraft attitude index 3","%14.6f"
1000,11,"STK_MOMENTUM_BDYX","STK Momentum_BDYX","N*m*s","200","8","DFP","The true spacecraft momentum in  the X BDY Frame","%14.6f"
1000,12,"STK_MOMENTUM_BDYY","STK Momentum_BDYY","N*m*s","208","8","DFP","The true spacecraft momentum in  the Y BDY Frame","%14.6f"
1000,13,"STK_MOMENTUM_BDYZ","STK Momentum_BDYZ","N*m*s","216","8","DFP","The true spacecraft momentum in  the Z BDY Frame","%14.6f"
1000,14,"STK_MOMENTUMMAG","STK MomentumMag","N*m*s","224","8","DFP","The true spacecraft momentum magnitude","%14.6f"
1000,15,"STK_LOADPOWER","STK LoadPower","W","232","8","DFP","Total power load on the spacecraft","%14.6f"
1000,16,"STK_AVAILPOWER","STK AvailPower","W","240","8","DFP","Total solar power available to the spacecraft","%14.6f"
1000,17,"STK_BATTCURR","STK BattCurr","A","248","8","DFP","Battery current of the spacecraft","%14.6f"
1000,18,"STK_BATTVOLT","STK BattVolt","V","256","8","DFP","Battery voltage of the spacecraft","%14.6f"
1000,19,"STK_BATTSOC","STK BattSOC","%","264","8","DFP","Battery percent State-of-Charge of the spacecraft","%14.6f"
5000,0,"CMD_HIST_ENTRYCNT","Command History Entry Count","counts","0","4","SLI","Command History Count Of Entries Not Written To File","%d"
5000,1,"CMD_HIST_DUMPCNT","Command History Dump Count","counts","4","4","SLI","Command History Lifetime Number Of Command History Dumps (Auto or Commanded)","%d"
5000,2,"CMD_HIST_OVERFLOWCNT","Command History Overflow Count","counts","8","4","SLI","Command History Count Of Entries Lost Due To Overflow","%d"
5000,3,"CMD_HIST_AUTODUMP","Command History Auto Dump","none","12","4","SLI","Command History Status Of Commandable Auto Dump (0=OFF, 1=ON)","%d"
5100,0,"MISC_VERSION","Misc Version","none","0","12","AB","Misc Software Version String","%s"
5100,1,"MISC_DATE","Misc Date","none","12","12","AB","Misc Software Build Date String","%s"
5100,2,"MISC_TIME","Misc Time","none","24","12","AB","Misc Software Build Time String","%s"
5100,3,"MISC_IMAGE","Misc Image Type","none","36","12","AB","Misc Software Image Type","%s"
5100,4,"MISC_UNIT","Misc Unit Identifier","none","48","8","AB","Misc Unit Identifier","%s"
5100,5,"MISC_LCFGF","Misc Last Config File","none","56","32","AB","Misc Last Configuration File","%s"
5100,6,"MISC_LCFGS","Misc Last Config String","none","88","32","AB","Misc Last Configuration String","%s"
5100,7,"MISC_SYSTEM_REPLY","Misc System Reply","none","120","16","AB","Misc System Reply","%s"
5600,0,"PLD_OLD_SEQ","Payload Oldest Seq Number","none","0","4","SLI","Payload Oldest Sequence Number","%d"
5600,1,"PLD_OLD_NS_SEQ","Payload Oldest Not Sent Seq Number","none","4","4","SLI","Payload Oldest Not Sent Sequence Number","%d"
5600,2,"PLD_NEW_SEQ","Payload Newest Seq Number","none","8","4","SLI","Payload Newest Sequence Number","%d"
5600,3,"PLD_OLD_TIME","Payload Oldest Time","none","16","8","DFP","Payload Oldest Time","%f"
5600,4,"PLD_OLD_NS_TIME","Payload Oldest Not Sent Time","none","24","8","DFP","Payload Oldest Not Sent Time","%f"
5600,5,"PLD_NEW_TIME","Payload Newest Time","none","32","8","DFP","Payload Newest Time","%f"
5600,6,"PLD_NUM_PKTS","Payload Num Packets","none","40","4","ULI","Payload Number Of Packets","%d"
5600,7,"PLD_NUM_SENT_PKTS","Payload Num Sent Packets","none","44","4","ULI","Payload Number Of Sent Packets","%d"
5600,8,"PLD_NUM_SENT_BYTES","Payload Num Sent Bytes","none","48","4","ULI","Payload Number Of Sent Bytes","%d"
5600,9,"PLD_NUM_NOT_SENT_PKTS","Payload Num Not Sent Packets","none","52","4","ULI","Payload Number Of Not Sent Packets","%d"
5600,10,"PLD_NUM_NOT_SENT_BYTES","Payload Num Not Sent Bytes","none","56","4","ULI","Payload Number Of Not Sent Bytes","%d"
5600,11,"PLD_SAVE_CNT","Payload Save Count","counts","60","4","ULI","Payload Save Count","%d"
5600,12,"PLD_LOAD_CNT","Payload Load Count","counts","64","4","ULI","Payload Load Count","%d"
5600,13,"PLD_PKT_SAVE_CNT","Payload Packet Save Count","counts","68","4","ULI","Payload Packet Save Count","%d"
5600,14,"PLD_PKT_LOAD_CNT","Payload Packet Load Count","counts","72","4","ULI","Payload Packet Load Count","%d"
10000,0,"TLM_MON_FP_CYC_CNT","Telemetry Monitor Cycle Count","counts","0","4","ULI","Telemetry Monitor Cycle Count","%d"
10000,1,"TLM_MON_FP_M_DET_EN","Telemetry Monitor Master Enable Detections","none","4","4","ULI","Telemetry Monitor Master Enable Detections","%d"
10000,2,"TLM_MON_FP_M_RES_EN","Telemetry Monitor Master Enable Responses","none","8","4","ULI","Telemetry Monitor Master Enable Responses","%d"
10000,3,"TLM_MON_FP_IN_COND","Telemetry Monitor Condition Indication","none","12","4","ULI","Telemetry Monitor Indication That Condition Occured","%d"
10000,4,"TLM_MON_FP_CONDITION_REASON","Telemetry Monitor Condition Reason","none","16","4","SLI","Telemetry Monitor Reason For Condition","%d"
10000,5,"TLM_MON_FP_DET_CONDS_0","Telemetry Monitor Detected Conditions Word 0","none","20","4","ULI","Telemetry Monitor Detected Conditions Word 0","%x"
10000,6,"TLM_MON_FP_DET_CONDS_1","Telemetry Monitor Detected Conditions Word 1","none","24","4","ULI","Telemetry Monitor Detected Conditions Word 1","%x"
10000,7,"TLM_MON_FP_DET_EN_0","Telemetry Monitor Detection Enable Word 0","none","28","4","ULI","Telemetry Monitor Detection Enable Word 0","%x"
10000,8,"TLM_MON_FP_DET_EN_1","Telemetry Monitor Detection Enable Word 1","none","32","4","ULI","Telemetry Monitor Detection Enable Word 1","%x"
10000,9,"TLM_MON_FP_RES_EN_0","Telemetry Monitor Response Enable Word 0","none","36","4","ULI","Telemetry Monitor Response Enable Word 0","%x"
10000,10,"TLM_MON_FP_RES_EN_1","Telemetry Monitor Response Enable Word 1","none","40","4","ULI","Telemetry Monitor Response Enable Word 1","%x"
10000,11,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Current Counter","counts","44","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Current Counter","%d"
10000,12,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Cumulative Counter","counts","48","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Cumulative Counter","%d"
10000,13,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Maximum Counter","counts","52","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 Maximum Counter","%d"
10000,14,"TLM_MON_FP_CEG_ATTERR_BDYX_GT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 In Condition Persist","bool","56","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYX > 0.175 In Condition Persist","%s"
10000,15,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Current Counter","counts","60","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Current Counter","%d"
10000,16,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Cumulative Counter","counts","64","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Cumulative Counter","%d"
10000,17,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Maximum Counter","counts","68","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 Maximum Counter","%d"
10000,18,"TLM_MON_FP_CEG_ATTERR_BDYX_LT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 In Condition Persist","bool","72","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYX < -0.175 In Condition Persist","%s"
10000,19,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Current Counter","counts","76","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Current Counter","%d"
10000,20,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Cumulative Counter","counts","80","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Cumulative Counter","%d"
10000,21,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Maximum Counter","counts","84","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 Maximum Counter","%d"
10000,22,"TLM_MON_FP_CEG_ATTERR_BDYY_GT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 In Condition Persist","bool","88","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYY > 0.175 In Condition Persist","%s"
10000,23,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Current Counter","counts","92","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Current Counter","%d"
10000,24,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Cumulative Counter","counts","96","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Cumulative Counter","%d"
10000,25,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Maximum Counter","counts","100","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 Maximum Counter","%d"
10000,26,"TLM_MON_FP_CEG_ATTERR_BDYY_LT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 In Condition Persist","bool","104","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYY < -0.175 In Condition Persist","%s"
10000,27,"TLM_MON_FP_CEG_ATTERR_BDYZ_GT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 Current Counter","counts","108","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 Current Counter","%d"
10000,28,"TLM_MON_FP_CEG_ATTERR_BDYZ_GT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 Cumulative Counter","counts","112","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 Cumulative Counter","%d"
10000,29,"TLM_MON_FP_CEG_ATTERR_BDYZ_GT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 Maximum Counter","counts","116","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 Maximum Counter","%d"
10000,30,"TLM_MON_FP_CEG_ATTERR_BDYZ_GT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 In Condition Persist","bool","120","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYZ > 0.175 In Condition Persist","%s"
10000,31,"TLM_MON_FP_CEG_ATTERR_BDYZ_LT_V0_CUR","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 Current Counter","counts","124","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 Current Counter","%d"
10000,32,"TLM_MON_FP_CEG_ATTERR_BDYZ_LT_V0_CUM","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 Cumulative Counter","counts","128","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 Cumulative Counter","%d"
10000,33,"TLM_MON_FP_CEG_ATTERR_BDYZ_LT_V0_MAX","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 Maximum Counter","counts","132","4","ULI","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 Maximum Counter","%d"
10000,34,"TLM_MON_FP_CEG_ATTERR_BDYZ_LT_V0_INCOND","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 In Condition Persist","bool","136","4","ENUM","Telemetry Monitor Control Error Gen AttErr_BDYZ < -0.175 In Condition Persist","%s"
10000,35,"TLM_MON_FP_CEG_RATEERR_BDYX_GT_V0_CUR","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 Current Counter","counts","140","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 Current Counter","%d"
10000,36,"TLM_MON_FP_CEG_RATEERR_BDYX_GT_V0_CUM","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 Cumulative Counter","counts","144","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 Cumulative Counter","%d"
10000,37,"TLM_MON_FP_CEG_RATEERR_BDYX_GT_V0_MAX","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 Maximum Counter","counts","148","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 Maximum Counter","%d"
10000,38,"TLM_MON_FP_CEG_RATEERR_BDYX_GT_V0_INCOND","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 In Condition Persist","bool","152","4","ENUM","Telemetry Monitor Control Error Gen RateErr_BDYX > 0.0175 In Condition Persist","%s"
10000,39,"TLM_MON_FP_CEG_RATEERR_BDYX_LT_V0_CUR","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 Current Counter","counts","156","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 Current Counter","%d"
10000,40,"TLM_MON_FP_CEG_RATEERR_BDYX_LT_V0_CUM","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 Cumulative Counter","counts","160","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 Cumulative Counter","%d"
10000,41,"TLM_MON_FP_CEG_RATEERR_BDYX_LT_V0_MAX","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 Maximum Counter","counts","164","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 Maximum Counter","%d"
10000,42,"TLM_MON_FP_CEG_RATEERR_BDYX_LT_V0_INCOND","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 In Condition Persist","bool","168","4","ENUM","Telemetry Monitor Control Error Gen RateErr_BDYX < -0.0175 In Condition Persist","%s"
10000,43,"TLM_MON_FP_CEG_RATEERR_BDYY_GT_V0_CUR","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 Current Counter","counts","172","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 Current Counter","%d"
10000,44,"TLM_MON_FP_CEG_RATEERR_BDYY_GT_V0_CUM","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 Cumulative Counter","counts","176","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 Cumulative Counter","%d"
10000,45,"TLM_MON_FP_CEG_RATEERR_BDYY_GT_V0_MAX","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 Maximum Counter","counts","180","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 Maximum Counter","%d"
10000,46,"TLM_MON_FP_CEG_RATEERR_BDYY_GT_V0_INCOND","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 In Condition Persist","bool","184","4","ENUM","Telemetry Monitor Control Error Gen RateErr_BDYY > 0.0175 In Condition Persist","%s"
10000,47,"TLM_MON_FP_CEG_RATEERR_BDYY_LT_V0_CUR","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 Current Counter","counts","188","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 Current Counter","%d"
10000,48,"TLM_MON_FP_CEG_RATEERR_BDYY_LT_V0_CUM","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 Cumulative Counter","counts","192","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 Cumulative Counter","%d"
10000,49,"TLM_MON_FP_CEG_RATEERR_BDYY_LT_V0_MAX","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 Maximum Counter","counts","196","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 Maximum Counter","%d"
10000,50,"TLM_MON_FP_CEG_RATEERR_BDYY_LT_V0_INCOND","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 In Condition Persist","bool","200","4","ENUM","Telemetry Monitor Control Error Gen RateErr_BDYY < -0.0175 In Condition Persist","%s"
10000,51,"TLM_MON_FP_CEG_RATEERR_BDYZ_GT_V0_CUR","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 Current Counter","counts","204","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 Current Counter","%d"
10000,52,"TLM_MON_FP_CEG_RATEERR_BDYZ_GT_V0_CUM","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 Cumulative Counter","counts","208","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 Cumulative Counter","%d"
10000,53,"TLM_MON_FP_CEG_RATEERR_BDYZ_GT_V0_MAX","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 Maximum Counter","counts","212","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 Maximum Counter","%d"
10000,54,"TLM_MON_FP_CEG_RATEERR_BDYZ_GT_V0_INCOND","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 In Condition Persist","bool","216","4","ENUM","Telemetry Monitor Control Error Gen RateErr_BDYZ > 0.0175 In Condition Persist","%s"
10000,55,"TLM_MON_FP_CEG_RATEERR_BDYZ_LT_V0_CUR","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 Current Counter","counts","220","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 Current Counter","%d"
10000,56,"TLM_MON_FP_CEG_RATEERR_BDYZ_LT_V0_CUM","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 Cumulative Counter","counts","224","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 Cumulative Counter","%d"
10000,57,"TLM_MON_FP_CEG_RATEERR_BDYZ_LT_V0_MAX","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 Maximum Counter","counts","228","4","ULI","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 Maximum Counter","%d"
10000,58,"TLM_MON_FP_CEG_RATEERR_BDYZ_LT_V0_INCOND","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 In Condition Persist","bool","232","4","ENUM","Telemetry Monitor Control Error Gen RateErr_BDYZ < -0.0175 In Condition Persist","%s"
10000,59,"TLM_MON_FP_ATD_COVAR00_GT_V0_CUR","Telemetry Monitor AD_Details Covar00 > 0.31 Current Counter","counts","236","4","ULI","Telemetry Monitor AD_Details Covar00 > 0.31 Current Counter","%d"
10000,60,"TLM_MON_FP_ATD_COVAR00_GT_V0_CUM","Telemetry Monitor AD_Details Covar00 > 0.31 Cumulative Counter","counts","240","4","ULI","Telemetry Monitor AD_Details Covar00 > 0.31 Cumulative Counter","%d"
10000,61,"TLM_MON_FP_ATD_COVAR00_GT_V0_MAX","Telemetry Monitor AD_Details Covar00 > 0.31 Maximum Counter","counts","244","4","ULI","Telemetry Monitor AD_Details Covar00 > 0.31 Maximum Counter","%d"
10000,62,"TLM_MON_FP_ATD_COVAR00_GT_V0_INCOND","Telemetry Monitor AD_Details Covar00 > 0.31 In Condition Persist","bool","248","4","ENUM","Telemetry Monitor AD_Details Covar00 > 0.31 In Condition Persist","%s"
10000,63,"TLM_MON_FP_ATD_COVAR00_LT_V0_CUR","Telemetry Monitor AD_Details Covar00 < 0 Current Counter","counts","252","4","ULI","Telemetry Monitor AD_Details Covar00 < 0 Current Counter","%d"
10000,64,"TLM_MON_FP_ATD_COVAR00_LT_V0_CUM","Telemetry Monitor AD_Details Covar00 < 0 Cumulative Counter","counts","256","4","ULI","Telemetry Monitor AD_Details Covar00 < 0 Cumulative Counter","%d"
10000,65,"TLM_MON_FP_ATD_COVAR00_LT_V0_MAX","Telemetry Monitor AD_Details Covar00 < 0 Maximum Counter","counts","260","4","ULI","Telemetry Monitor AD_Details Covar00 < 0 Maximum Counter","%d"
10000,66,"TLM_MON_FP_ATD_COVAR00_LT_V0_INCOND","Telemetry Monitor AD_Details Covar00 < 0 In Condition Persist","bool","264","4","ENUM","Telemetry Monitor AD_Details Covar00 < 0 In Condition Persist","%s"
10000,67,"TLM_MON_FP_ATD_COVAR11_GT_V0_CUR","Telemetry Monitor AD_Details Covar11 > 0.31 Current Counter","counts","268","4","ULI","Telemetry Monitor AD_Details Covar11 > 0.31 Current Counter","%d"
10000,68,"TLM_MON_FP_ATD_COVAR11_GT_V0_CUM","Telemetry Monitor AD_Details Covar11 > 0.31 Cumulative Counter","counts","272","4","ULI","Telemetry Monitor AD_Details Covar11 > 0.31 Cumulative Counter","%d"
10000,69,"TLM_MON_FP_ATD_COVAR11_GT_V0_MAX","Telemetry Monitor AD_Details Covar11 > 0.31 Maximum Counter","counts","276","4","ULI","Telemetry Monitor AD_Details Covar11 > 0.31 Maximum Counter","%d"
10000,70,"TLM_MON_FP_ATD_COVAR11_GT_V0_INCOND","Telemetry Monitor AD_Details Covar11 > 0.31 In Condition Persist","bool","280","4","ENUM","Telemetry Monitor AD_Details Covar11 > 0.31 In Condition Persist","%s"
10000,71,"TLM_MON_FP_ATD_COVAR11_LT_V0_CUR","Telemetry Monitor AD_Details Covar11 < 0 Current Counter","counts","284","4","ULI","Telemetry Monitor AD_Details Covar11 < 0 Current Counter","%d"
10000,72,"TLM_MON_FP_ATD_COVAR11_LT_V0_CUM","Telemetry Monitor AD_Details Covar11 < 0 Cumulative Counter","counts","288","4","ULI","Telemetry Monitor AD_Details Covar11 < 0 Cumulative Counter","%d"
10000,73,"TLM_MON_FP_ATD_COVAR11_LT_V0_MAX","Telemetry Monitor AD_Details Covar11 < 0 Maximum Counter","counts","292","4","ULI","Telemetry Monitor AD_Details Covar11 < 0 Maximum Counter","%d"
10000,74,"TLM_MON_FP_ATD_COVAR11_LT_V0_INCOND","Telemetry Monitor AD_Details Covar11 < 0 In Condition Persist","bool","296","4","ENUM","Telemetry Monitor AD_Details Covar11 < 0 In Condition Persist","%s"
10000,75,"TLM_MON_FP_ATD_COVAR22_GT_V0_CUR","Telemetry Monitor AD_Details Covar22 > 0.31 Current Counter","counts","300","4","ULI","Telemetry Monitor AD_Details Covar22 > 0.31 Current Counter","%d"
