"APID","Order","Mnemonic","Long Name","Units","Start Byte","Length Bytes","Type","Item Description","Format"
2200,19,"OEM_ACCPROPER_CBIX","ODY_EOM_Summary AccProper_CBIX","m/s^2","152","8","DFP","True spacecraft proper acceleration (what an accelerometer will sense) at the CM","%1.17g"
2200,20,"OEM_ACCPROPER_CBIY","ODY_EOM_Summary AccProper_CBIY","m/s^2","160","8","DFP","True spacecraft proper acceleration (what an accelerometer will sense) at the CM","%1.17g"
2200,21,"OEM_ACCPROPER_CBIZ","ODY_EOM_Summary AccProper_CBIZ","m/s^2","168","8","DFP","True spacecraft proper acceleration (what an accelerometer will sense) at the CM","%1.17g"
2200,22,"OEM_SCMOM_BDYX","ODY_EOM_Summary SCMom_BDYX","N*m*s","176","8","DFP","True spacecraft momentum in BDY frame","%1.17g"
2200,23,"OEM_SCMOM_BDYY","ODY_EOM_Summary SCMom_BDYY","N*m*s","184","8","DFP","True spacecraft momentum in BDY frame","%1.17g"
2200,24,"OEM_SCMOM_BDYZ","ODY_EOM_Summary SCMom_BDYZ","N*m*s","192","8","DFP","True spacecraft momentum in BDY frame","%1.17g"
2200,25,"OEM_ACTMOM_BDYX","ODY_EOM_Summary ActMom_BDYX","N*m*s","200","8","DFP","True actuator momentum in BDY frame","%1.17g"
2200,26,"OEM_ACTMOM_BDYY","ODY_EOM_Summary ActMom_BDYY","N*m*s","208","8","DFP","True actuator momentum in BDY frame","%1.17g"
2200,27,"OEM_ACTMOM_BDYZ","ODY_EOM_Summary ActMom_BDYZ","N*m*s","216","8","DFP","True actuator momentum in BDY frame","%1.17g"
2200,28,"OEM_TOTMOM_BDYX","ODY_EOM_Summary TotMom_BDYX","N*m*s","224","8","DFP","True total spacecraft momentum in BDY frame","%1.17g"
2200,29,"OEM_TOTMOM_BDYY","ODY_EOM_Summary TotMom_BDYY","N*m*s","232","8","DFP","True total spacecraft momentum in BDY frame","%1.17g"
2200,30,"OEM_TOTMOM_BDYZ","ODY_EOM_Summary TotMom_BDYZ","N*m*s","240","8","DFP","True total spacecraft momentum in BDY frame","%1.17g"
2200,31,"OEM_TOTMOMMAG","ODY_EOM_Summary TotMomMag","N*m*s","248","8","DFP","True total spacecraft momentum magnitude","%1.17g"
2201,0,"OEM_GYROTRQ_BDYX","ODY_EOM_Details GyroTrq_BDYX","N*m","0","8","DFP","Gyroscopic torque","%1.17g"
2201,1,"OEM_GYROTRQ_BDYY","ODY_EOM_Details GyroTrq_BDYY","N*m","8","8","DFP","Gyroscopic torque","%1.17g"
2201,2,"OEM_GYROTRQ_BDYZ","ODY_EOM_Details GyroTrq_BDYZ","N*m","16","8","DFP","Gyroscopic torque","%1.17g"
2201,3,"OEM_TOTTRQ_BDYX","ODY_EOM_Details TotTrq_BDYX","N*m","24","8","DFP","Total torque on the SC","%1.17g"
2201,4,"OEM_TOTTRQ_BDYY","ODY_EOM_Details TotTrq_BDYY","N*m","32","8","DFP","Total torque on the SC","%1.17g"
2201,5,"OEM_TOTTRQ_BDYZ","ODY_EOM_Details TotTrq_BDYZ","N*m","40","8","DFP","Total torque on the SC","%1.17g"
2201,6,"OEM_ACTFRC","ODY_EOM_Details ActFrc","N","48","8","DFP","Magnitude of actuator forces on spacecraft","%1.17g"
2201,7,"OEM_CURDELTAV","ODY_EOM_Details CurDeltaV","m/s","56","8","DFP","Magnitude of current delta-V on spacecraft from thrusters","%1.17g"
2201,8,"OEM_CUMDELTAV","ODY_EOM_Details CumDeltaV","m/s","64","8","DFP","Magnitude of cumulative delta-V on spacecraft from thrusters","%1.17g"
2201,9,"OEM_DISTFRC","ODY_EOM_Details DistFrc","N","72","8","DFP","Magnitude of disturbance forces on spacecraft","%1.17g"
2201,10,"OEM_GRAVFRC","ODY_EOM_Details GravFrc","N","80","8","DFP","Magnitude of gravity forces on spacecraft","%1.17g"
2201,11,"OEM_TOTFRC_CBIX","ODY_EOM_Details TotFrc_CBIX","N","88","8","DFP","True total force on spacecraft","%1.17g"
2201,12,"OEM_TOTFRC_CBIY","ODY_EOM_Details TotFrc_CBIY","N","96","8","DFP","True total force on spacecraft","%1.17g"
2201,13,"OEM_TOTFRC_CBIZ","ODY_EOM_Details TotFrc_CBIZ","N","104","8","DFP","True total force on spacecraft","%1.17g"
2000,0,"OMG_TIME_SEC","ODY Manager Manager Epoch Time Seconds","s","0","4","SLI","ODY Manager Manager Epoch Time Seconds","%d"
2000,1,"OMG_TIMESSEC","ODY Manager Manager Epoch Time Sub-Seconds","ss","4","2","ULI","ODY Manager Manager Epoch Time Sub-Seconds","%u"
2000,2,"OMG_RELTIME","ODY Manager Manager Relative Time","s","8","8","DFP","ODY Manager Manager Relative Time Since Epoch","%14.6f"
2999,0,"OER_CTRLATTERR_BDYX","ODY Pointing Error CtrlAttErr_BDYX","rad","0","8","DFP","Attitude Control Error (Estimate - Command)","%1.17g"
2999,1,"OER_CTRLATTERR_BDYY","ODY Pointing Error CtrlAttErr_BDYY","rad","8","8","DFP","Attitude Control Error (Estimate - Command)","%1.17g"
2999,2,"OER_CTRLATTERR_BDYZ","ODY Pointing Error CtrlAttErr_BDYZ","rad","16","8","DFP","Attitude Control Error (Estimate - Command)","%1.17g"
2999,3,"OER_CTRLATTERRMAG","ODY Pointing Error CtrlAttErrMag","rad","24","8","DFP","Attitude Control Error (Estimate - Command) Magnitude","%1.17g"
2999,4,"OER_CTRLRATEERR_BDYX","ODY Pointing Error CtrlRateErr_BDYX","rad/s","32","8","DFP","Rate Control Error (Estimate - Command)","%1.17g"
2999,5,"OER_CTRLRATEERR_BDYY","ODY Pointing Error CtrlRateErr_BDYY","rad/s","40","8","DFP","Rate Control Error (Estimate - Command)","%1.17g"
2999,6,"OER_CTRLRATEERR_BDYZ","ODY Pointing Error CtrlRateErr_BDYZ","rad/s","48","8","DFP","Rate Control Error (Estimate - Command)","%1.17g"
2999,7,"OER_CTRLRATEERRMAG","ODY Pointing Error CtrlRateErrMag","rad/s","56","8","DFP","Rate Control Error (Estimate - Command) Magnitude","%1.17g"
2999,8,"OER_ESTATTERR_BDYX","ODY Pointing Error EstAttErr_BDYX","rad","64","8","DFP","Attitude Estimate Error (Truth - Estimate)","%1.17g"
2999,9,"OER_ESTATTERR_BDYY","ODY Pointing Error EstAttErr_BDYY","rad","72","8","DFP","Attitude Estimate Error (Truth - Estimate)","%1.17g"
2999,10,"OER_ESTATTERR_BDYZ","ODY Pointing Error EstAttErr_BDYZ","rad","80","8","DFP","Attitude Estimate Error (Truth - Estimate)","%1.17g"
2999,11,"OER_ESTATTERRMAG","ODY Pointing Error EstAttErrMag","rad","88","8","DFP","Attitude Estimate Error (Truth - Estimate) Magnitude","%1.17g"
2999,12,"OER_ESTRATEERR_BDYX","ODY Pointing Error EstRateErr_BDYX","rad/s","96","8","DFP","Rate Estimate Error (Truth - Estimate)","%1.17g"
2999,13,"OER_ESTRATEERR_BDYY","ODY Pointing Error EstRateErr_BDYY","rad/s","104","8","DFP","Rate Estimate Error (Truth - Estimate)","%1.17g"
2999,14,"OER_ESTRATEERR_BDYZ","ODY Pointing Error EstRateErr_BDYZ","rad/s","112","8","DFP","Rate Estimate Error (Truth - Estimate)","%1.17g"
2999,15,"OER_ESTRATEERRMAG","ODY Pointing Error EstRateErrMag","rad/s","120","8","DFP","Rate Estimate Error (Truth - Estimate) Magnitude","%1.17g"
2999,16,"OER_TOTATTERR_BDYX","ODY Pointing Error TotAttErr_BDYX","rad","128","8","DFP","Total Attitude Error (Truth - Command)","%1.17g"
2999,17,"OER_TOTATTERR_BDYY","ODY Pointing Error TotAttErr_BDYY","rad","136","8","DFP","Total Attitude Error (Truth - Command)","%1.17g"
2999,18,"OER_TOTATTERR_BDYZ","ODY Pointing Error TotAttErr_BDYZ","rad","144","8","DFP","Total Attitude Error (Truth - Command)","%1.17g"
2999,19,"OER_TOTATTERRMAG","ODY Pointing Error TotAttErrMag","rad","152","8","DFP","Total Attitude Error (Truth - Command) Magnitude","%1.17g"
2999,20,"OER_TOTRATEERR_BDYX","ODY Pointing Error TotRateErr_BDYX","rad/s","160","8","DFP","Total Rate Error (Truth - Command)","%1.17g"
2999,21,"OER_TOTRATEERR_BDYY","ODY Pointing Error TotRateErr_BDYY","rad/s","168","8","DFP","Total Rate Error (Truth - Command)","%1.17g"
2999,22,"OER_TOTRATEERR_BDYZ","ODY Pointing Error TotRateErr_BDYZ","rad/s","176","8","DFP","Total Rate Error (Truth - Command)","%1.17g"
2999,23,"OER_TOTRATEERRMAG","ODY Pointing Error TotRateErrMag","rad/s","184","8","DFP","Total Rate Error (Truth - Command) Magnitude","%1.17g"
2250,0,"OVS_BUSCONFIG","ODY Vehicle State BusConfig","none","0","4","ENUM","Current bus mass properties configuration","%s"
2250,1,"OVS_BUSLEVEL","ODY Vehicle State BusLevel","%","8","8","DFP","% of capacity remaining in bus","%1.17g"
2250,2,"OVS_BUSMASSREMAINING","ODY Vehicle State BusMassRemaining","kg","16","8","DFP","Mass remaining in bus (above minimum)","%1.17g"
2250,3,"OVS_MASS","ODY Vehicle State Mass","kg","24","8","DFP","Spacecraft mass","%1.17g"
2250,4,"OVS_CM_BDYX","ODY Vehicle State CM_BDYX","m","32","8","DFP","Spacecraft CM location in BDY frame","%1.17g"
2250,5,"OVS_CM_BDYY","ODY Vehicle State CM_BDYY","m","40","8","DFP","Spacecraft CM location in BDY frame","%1.17g"
2250,6,"OVS_CM_BDYZ","ODY Vehicle State CM_BDYZ","m","48","8","DFP","Spacecraft CM location in BDY frame","%1.17g"
2250,7,"OVS_INERTIA_BDYCMXX","ODY Vehicle State Inertia_BDYCMXX","kg*m^2","56","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,8,"OVS_INERTIA_BDYCMXY","ODY Vehicle State Inertia_BDYCMXY","kg*m^2","64","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,9,"OVS_INERTIA_BDYCMXZ","ODY Vehicle State Inertia_BDYCMXZ","kg*m^2","72","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,10,"OVS_INERTIA_BDYCMYX","ODY Vehicle State Inertia_BDYCMYX","kg*m^2","80","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,11,"OVS_INERTIA_BDYCMYY","ODY Vehicle State Inertia_BDYCMYY","kg*m^2","88","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,12,"OVS_INERTIA_BDYCMYZ","ODY Vehicle State Inertia_BDYCMYZ","kg*m^2","96","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,13,"OVS_INERTIA_BDYCMZX","ODY Vehicle State Inertia_BDYCMZX","kg*m^2","104","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,14,"OVS_INERTIA_BDYCMZY","ODY Vehicle State Inertia_BDYCMZY","kg*m^2","112","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,15,"OVS_INERTIA_BDYCMZZ","ODY Vehicle State Inertia_BDYCMZZ","kg*m^2","120","8","DFP","Spacecraft inertia about its CM","%1.17g"
2250,16,"OVS_MAGDIPOLE_BDYX","ODY Vehicle State MagDipole_BDYX","A*m^2","128","8","DFP","True spacecraft residual dipole in BDY frame","%1.17g"
2250,17,"OVS_MAGDIPOLE_BDYY","ODY Vehicle State MagDipole_BDYY","A*m^2","136","8","DFP","True spacecraft residual dipole in BDY frame","%1.17g"
2250,18,"OVS_MAGDIPOLE_BDYZ","ODY Vehicle State MagDipole_BDYZ","A*m^2","144","8","DFP","True spacecraft residual dipole in BDY frame","%1.17g"
210,0,"OAR0_SPEED","ODY Reaction Wheel X Speed","rad/s","0","8","DFP","Wheel speed about spin axis","%1.17g"
210,1,"OAR0_MEASSPEED","ODY Reaction Wheel X MeasSpeed","rad/s","8","8","DFP","Measured (Quantized) wheel speed about spin axis","%1.17g"
210,2,"OAR0_MOMENTUM","ODY Reaction Wheel X Momentum","N*m*s","16","8","DFP","Wheel momentum about spin axis","%1.17g"
210,3,"OAR0_REACTIONTRQ","ODY Reaction Wheel X ReactionTrq","N*m","24","8","DFP","Wheel torque about spin axis","%1.17g"
210,4,"OAR0_FRICTIONTRQ","ODY Reaction Wheel X FrictionTrq","N*m","32","8","DFP","Wheel friction torque","%1.17g"
210,5,"OAR0_CURRENT","ODY Reaction Wheel X Current","amp","40","8","DFP","Electrical current from wheel","%1.17g"
210,6,"OAR0_PWRCONSUMED","ODY Reaction Wheel X PwrConsumed","W","48","8","DFP","Electrical power consumed by wheel","%1.17g"
210,7,"OAR0_REACTIONTRQ_BDYX","ODY Reaction Wheel X ReactionTrq_BDYX","N*m","56","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
210,8,"OAR0_REACTIONTRQ_BDYY","ODY Reaction Wheel X ReactionTrq_BDYY","N*m","64","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
210,9,"OAR0_REACTIONTRQ_BDYZ","ODY Reaction Wheel X ReactionTrq_BDYZ","N*m","72","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
211,0,"OAR1_SPEED","ODY Reaction Wheel Y Speed","rad/s","0","8","DFP","Wheel speed about spin axis","%1.17g"
211,1,"OAR1_MEASSPEED","ODY Reaction Wheel Y MeasSpeed","rad/s","8","8","DFP","Measured (Quantized) wheel speed about spin axis","%1.17g"
211,2,"OAR1_MOMENTUM","ODY Reaction Wheel Y Momentum","N*m*s","16","8","DFP","Wheel momentum about spin axis","%1.17g"
211,3,"OAR1_REACTIONTRQ","ODY Reaction Wheel Y ReactionTrq","N*m","24","8","DFP","Wheel torque about spin axis","%1.17g"
211,4,"OAR1_FRICTIONTRQ","ODY Reaction Wheel Y FrictionTrq","N*m","32","8","DFP","Wheel friction torque","%1.17g"
211,5,"OAR1_CURRENT","ODY Reaction Wheel Y Current","amp","40","8","DFP","Electrical current from wheel","%1.17g"
211,6,"OAR1_PWRCONSUMED","ODY Reaction Wheel Y PwrConsumed","W","48","8","DFP","Electrical power consumed by wheel","%1.17g"
211,7,"OAR1_REACTIONTRQ_BDYX","ODY Reaction Wheel Y ReactionTrq_BDYX","N*m","56","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
211,8,"OAR1_REACTIONTRQ_BDYY","ODY Reaction Wheel Y ReactionTrq_BDYY","N*m","64","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
211,9,"OAR1_REACTIONTRQ_BDYZ","ODY Reaction Wheel Y ReactionTrq_BDYZ","N*m","72","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
212,0,"OAR2_SPEED","ODY Reaction Wheel Z Speed","rad/s","0","8","DFP","Wheel speed about spin axis","%1.17g"
212,1,"OAR2_MEASSPEED","ODY Reaction Wheel Z MeasSpeed","rad/s","8","8","DFP","Measured (Quantized) wheel speed about spin axis","%1.17g"
212,2,"OAR2_MOMENTUM","ODY Reaction Wheel Z Momentum","N*m*s","16","8","DFP","Wheel momentum about spin axis","%1.17g"
212,3,"OAR2_REACTIONTRQ","ODY Reaction Wheel Z ReactionTrq","N*m","24","8","DFP","Wheel torque about spin axis","%1.17g"
212,4,"OAR2_FRICTIONTRQ","ODY Reaction Wheel Z FrictionTrq","N*m","32","8","DFP","Wheel friction torque","%1.17g"
212,5,"OAR2_CURRENT","ODY Reaction Wheel Z Current","amp","40","8","DFP","Electrical current from wheel","%1.17g"
212,6,"OAR2_PWRCONSUMED","ODY Reaction Wheel Z PwrConsumed","W","48","8","DFP","Electrical power consumed by wheel","%1.17g"
212,7,"OAR2_REACTIONTRQ_BDYX","ODY Reaction Wheel Z ReactionTrq_BDYX","N*m","56","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
212,8,"OAR2_REACTIONTRQ_BDYY","ODY Reaction Wheel Z ReactionTrq_BDYY","N*m","64","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
212,9,"OAR2_REACTIONTRQ_BDYZ","ODY Reaction Wheel Z ReactionTrq_BDYZ","N*m","72","8","DFP","Wheel torque in the BDY frame.  Vector is important when modeling imbalance","%1.17g"
1000,0,"STK_MODESTRING","STK ModeString","none","0","128","AB","String of the mission mode_ ac mode_ and tracking at the top of RunStatus","%s"
1000,1,"STK_ECLIPSE","STK Eclipse","bool","128","4","ENUM","Is the spacecraft in eclipse","%s"
1000,2,"STK_ADDETERMINED","STK ADDetermined","bool","132","4","ENUM","Is the attitude determined","%s"
1000,3,"STK_RATE_BDYX","STK Rate_BDYX","rad/s","136","8","DFP","The true spacecraft rate in the X BDY Frame","%14.6f"
1000,4,"STK_RATE_BDYY","STK Rate_BDYY","rad/s","144","8","DFP","The true spacecraft rate in the Y BDY Frame","%14.6f"
1000,5,"STK_RATE_BDYZ","STK Rate_BDYZ","rad/s","152","8","DFP","The true spacecraft rate in the Z BDY Frame","%14.6f"
1000,6,"STK_RATEMAG","STK RateMag","rad/s","160","8","DFP","The true spacecraft rate magnitude","%14.6f"
1000,7,"STK_Q_CBI2BDY0","STK Q_CBI2BDY0","none","168","8","DFP","The true spacecraft attitude index 0","%14.6f"
1000,8,"STK_Q_CBI2BDY1","STK Q_CBI2BDY1","none","176","8","DFP","The true spacecraft attitude index 1","%14.6f"
1000,9,"STK_Q_CBI2BDY2","STK Q_CBI2BDY2","none","184","8","DFP","The true spacecraft attitude index 2","%14.6f"
1000,10,"STK_Q_CBI2BDY3","STK Q_CBI2BDY3","none","192","8","DFP","The true spacecraft attitude index 3","%14.6f"
1000,11,"STK_MOMENTUM_BDYX","STK Momentum_BDYX","N*m*s","200","8","DFP","The true spacecraft momentum in  the X BDY Frame","%14.6f"
1000,12,"STK_MOMENTUM_BDYY","STK Momentum_BDYY","N*m*s","208","8","DFP","The true spacecraft momentum in  the Y BDY Frame","%14.6f"
1000,13,"STK_MOMENTUM_BDYZ","STK Momentum_BDYZ","N*m*s","216","8","DFP","The true spacecraft momentum in  the Z BDY Frame","%14.6f"
1000,14,"STK_MOMENTUMMAG","STK MomentumMag","N*m*s","224","8","DFP","The true spacecraft momentum magnitude","%14.6f"
1000,15,"STK_LOADPOWER","STK LoadPower","W","232","8","DFP","Total power load on the spacecraft","%14.6f"
1000,16,"STK_AVAILPOWER","STK AvailPower","W","240","8","DFP","Total solar power available to the spacecraft","%14.6f"
1000,17,"STK_BATTCURR","STK BattCurr","A","248","8","DFP","Battery current of the spacecraft","%14.6f"
1000,18,"STK_BATTVOLT","STK BattVolt","V","256","8","DFP","Battery voltage of the spacecraft","%14.6f"
1000,19,"STK_BATTSOC","STK BattSOC","%","264","8","DFP","Battery percent State-of-Charge of the spacecraft","%14.6f"
5000,0,"CMD_HIST_ENTRYCNT","Command History Entry Count","counts","0","4","SLI","Command History Count Of Entries Not Written To File","%d"
5000,1,"CMD_HIST_DUMPCNT","Command History Dump Count","counts","4","4","SLI","Command History Lifetime Number Of Command History Dumps (Auto or Commanded)","%d"
5000,2,"CMD_HIST_OVERFLOWCNT","Command History Overflow Count","counts","8","4","SLI","Command History Count Of Entries Lost Due To Overflow","%d"
5000,3,"CMD_HIST_AUTODUMP","Command History Auto Dump","none","12","4","SLI","Command History Status Of Commandable Auto Dump (0=OFF, 1=ON)","%d"
5100,0,"MISC_VERSION","Misc Version","none","0","12","AB","Misc Software Version String","%s"
5100,1,"MISC_DATE","Misc Date","none","12","12","AB","Misc Software Build Date String","%s"
5100,2,"MISC_TIME","Misc Time","none","24","12","AB","Misc Software Build Time String","%s"
5100,3,"MISC_IMAGE","Misc Image Type","none","36","12","AB","Misc Software Image Type","%s"
5100,4,"MISC_UNIT","Misc Unit Identifier","none","48","8","AB","Misc Unit Identifier","%s"
5100,5,"MISC_LCFGF","Misc Last Config File","none","56","32","AB","Misc Last Configuration File","%s"
5100,6,"MISC_LCFGS","Misc Last Config String","none","88","32","AB","Misc Last Configuration String","%s"
5100,7,"MISC_SYSTEM_REPLY","Misc System Reply","none","120","16","AB","Misc System Reply","%s"
5600,0,"PLD_OLD_SEQ","Payload Oldest Seq Number","none","0","4","SLI","Payload Oldest Sequence Number","%d"
5600,1,"PLD_OLD_NS_SEQ","Payload Oldest Not Sent Seq Number","none","4","4","SLI","Payload Oldest Not Sent Sequence Number","%d"
5600,2,"PLD_NEW_SEQ","Payload Newest Seq Number","none","8","4","SLI","Payload Newest Sequence Number","%d"
5600,3,"PLD_OLD_TIME","Payload Oldest Time","none","16","8","DFP","Payload Oldest Time","%f"
5600,4,"PLD_OLD_NS_TIME","Payload Oldest Not Sent Time","none","24","8","DFP","Payload Oldest Not Sent Time","%f"
5600,5,"PLD_NEW_TIME","Payload Newest Time","none","32","8","DFP","Payload Newest Time","%f"
5600,6,"PLD_NUM_PKTS","Payload Num Packets","none","40","4","ULI","Payload Number Of Packets","%d"
5600,7,"PLD_NUM_SENT_PKTS","Payload Num Sent Packets","none","44","4","ULI","Payload Number Of Sent Packets","%d"
5600,8,"PLD_NUM_SENT_BYTES","Payload Num Sent Bytes","none","48","4","ULI","Payload Number Of Sent Bytes","%d"
5600,9,"PLD_NUM_NOT_SENT_PKTS","Payload Num Not Sent Packets","none","52","4","ULI","Payload Number Of Not Sent Packets","%d"
5600,10,"PLD_NUM_NOT_SENT_BYTES","Payload Num Not Sent Bytes","none","56","4","ULI","Payload Number Of Not Sent Bytes","%d"
5600,11,"PLD_SAVE_CNT","Payload Save Count","counts","60","4","ULI","Payload Save Count","%d"
5600,12,"PLD_LOAD_CNT","Payload Load Count","counts","64","4","ULI","Payload Load Count","%d"
5600,13,"PLD_PKT_SAVE_CNT","Payload Packet Save Count","counts","68","4","ULI","Payload Packet Save Count","%d"
5600,14,"PLD_PKT_LOAD_CNT","Payload Packet Load Count","counts","72","4","ULI","Payload Packet Load Count","%d"
1052,0,"CMD_TLM_LASTFCR","Cmd & Tlm Cmd Last Function Code Rcv","none","0","4","ULI","Cmd & Tlm Command Last Function Code Received","%d"
1052,1,"CMD_TLM_LASTFCP","Cmd & Tlm Cmd Last Function Code Proc","none","4","4","ULI","Cmd & Tlm Command Last Function Code Processed","%d"
1052,2,"CMD_TLM_CMDACCCNT","Cmd & Tlm Cmd Accept Count","counts","8","4","ULI","Cmd & Tlm Command Accepted Count","%d"
1052,3,"CMD_TLM_CMDREJCNT","Cmd & Tlm Cmd Reject Count","counts","12","4","ULI","Cmd & Tlm Command Rejected Count","%d"
1053,0,"CMD_TLM_SOFTIME_S","Cmd & Tlm Time SOF Seconds","s","0","4","SLI","Cmd & Tlm Time Start Of Frame Seconds","%d"
1053,1,"CMD_TLM_SOFTIME_SS","Cmd & Tlm Time SOF Sub-Seconds","ss","4","2","UI","Cmd & Tlm Time Start Of Frame Sub-Seconds","%u"
1053,2,"CMD_TLM_POSTIME_S","Cmd & Tlm Time POS Seconds","s","8","4","SLI","Cmd & Tlm Time Process Outputs Seconds","%d"
1053,3,"CMD_TLM_POSTIME_SS","Cmd & Tlm Time POS Sub-Seconds","ss","12","2","UI","Cmd & Tlm Time Process Outputs Sub-Seconds","%u"
1053,4,"CMD_TLM_PISTIME_S","Cmd & Tlm Time PIS Seconds","s","16","4","SLI","Cmd & Tlm Time Process Inputs Seconds","%d"
1053,5,"CMD_TLM_PISTIME_SS","Cmd & Tlm Time PIS Sub-Seconds","ss","20","2","UI","Cmd & Tlm Time Process Inputs Sub-Seconds","%u"
1053,6,"CMD_TLM_ITSTIME_S","Cmd & Tlm Time SOI Seconds","s","24","4","SLI","Cmd & Tlm Time Start Of Iterate Seconds","%d"
1053,7,"CMD_TLM_ITSTIME_SS","Cmd & Tlm Time SOI Sub-Seconds","ss","28","2","UI","Cmd & Tlm Time Start Of Iterate Sub-Seconds","%u"
1053,8,"CMD_TLM_ITETIME_S","Cmd & Tlm Time EOI Seconds","s","32","4","SLI","Cmd & Tlm Time End Of Iterate Seconds","%d"
1053,9,"CMD_TLM_ITETIME_SS","Cmd & Tlm Time EOI Sub-Seconds","ss","36","2","UI","Cmd & Tlm Time End Of Iterate Sub-Seconds","%u"
1053,10,"CMD_TLM_EOFTIME_S","Cmd & Tlm Time EOF Seconds","s","40","4","SLI","Cmd & Tlm Time End Of Frame Seconds","%d"
1053,11,"CMD_TLM_EOFTIME_SS","Cmd & Tlm Time EOF Sub-Seconds","ss","44","2","UI","Cmd & Tlm Time End Of Frame Sub-Seconds","%u"
1082,0,"EPS_LASTFCR","EPS Cmd Last Function Code Rcv","none","0","4","ULI","EPS Command Last Function Code Received","%d"
1082,1,"EPS_LASTFCP","EPS Cmd Last Function Code Proc","none","4","4","ULI","EPS Command Last Function Code Processed","%d"
1082,2,"EPS_CMDACCCNT","EPS Cmd Accept Count","counts","8","4","ULI","EPS Command Accepted Count","%d"
1082,3,"EPS_CMDREJCNT","EPS Cmd Reject Count","counts","12","4","ULI","EPS Command Rejected Count","%d"
1083,0,"EPS_SOFTIME_S","EPS Time SOF Seconds","s","0","4","SLI","EPS Time Start Of Frame Seconds","%d"
1083,1,"EPS_SOFTIME_SS","EPS Time SOF Sub-Seconds","ss","4","2","UI","EPS Time Start Of Frame Sub-Seconds","%u"
1083,2,"EPS_POSTIME_S","EPS Time POS Seconds","s","8","4","SLI","EPS Time Process Outputs Seconds","%d"
1083,3,"EPS_POSTIME_SS","EPS Time POS Sub-Seconds","ss","12","2","UI","EPS Time Process Outputs Sub-Seconds","%u"
1083,4,"EPS_PISTIME_S","EPS Time PIS Seconds","s","16","4","SLI","EPS Time Process Inputs Seconds","%d"
1083,5,"EPS_PISTIME_SS","EPS Time PIS Sub-Seconds","ss","20","2","UI","EPS Time Process Inputs Sub-Seconds","%u"
1083,6,"EPS_ITSTIME_S","EPS Time SOI Seconds","s","24","4","SLI","EPS Time Start Of Iterate Seconds","%d"
1083,7,"EPS_ITSTIME_SS","EPS Time SOI Sub-Seconds","ss","28","2","UI","EPS Time Start Of Iterate Sub-Seconds","%u"
1083,8,"EPS_ITETIME_S","EPS Time EOI Seconds","s","32","4","SLI","EPS Time End Of Iterate Seconds","%d"
1083,9,"EPS_ITETIME_SS","EPS Time EOI Sub-Seconds","ss","36","2","UI","EPS Time End Of Iterate Sub-Seconds","%u"
1083,10,"EPS_EOFTIME_S","EPS Time EOF Seconds","s","40","4","SLI","EPS Time End Of Frame Seconds","%d"
1083,11,"EPS_EOFTIME_SS","EPS Time EOF Sub-Seconds","ss","44","2","UI","EPS Time End Of Frame Sub-Seconds","%u"
2500,0,"OPW_AVAILPWR","ODY Power Model Available Power","W","0","8","DFP","ODY Power Model Available Power from Solar Arrays","%14.6f"
2500,1,"OPW_BATTPWR","ODY Power Model Battery Power","W","8","8","DFP","ODY Power Model Power Available for Battery Charging","%14.6f"
2500,2,"OPW_BATTCURR","ODY Power Model Battery Current","A","16","8","DFP","ODY Power Model Current Available for Battery Charging","%14.6f"
2500,3,"OPW_BATTVOLT","ODY Power Model Battery Voltage","V","24","8","DFP","ODY Power Model Battery Voltage","%14.6f"
2500,4,"OPW_BATTSOCAHR","ODY Power Model Battery SOC","A*h","32","8","DFP","ODY Power Model Battery State Of Charge","%14.6f"
2500,5,"OPW_BATTSOCPCT","ODY Power Model Battery SOC Percent","%","40","8","DFP","ODY Power Model Battery State Of Charge Percent","%14.6f"
2500,6,"OPW_LOADPWR","ODY Power Model Load Power","W","48","8","DFP","ODY Power Model Load Power Drain","%14.6f"
2500,7,"OPW_SHUNTPWR","ODY Power Model Shunted Power","W","56","8","DFP","ODY Power Model Shunted Power Distributed","%14.6f"
2702,0,"OPP1_COS_SUN_ANGLE","ODY Minus_Y Cosine Sun Incidence Angle","none","0","8","DFP","ODY Minus_Y Cosine of the Sun Incidence Angle.","%14.6f"
